id,timestamp,user_id,text,platform
post_000588,2025-05-09 07:48:08,user_250,整体还可以，没有特别惊喜,抖音
post_000589,2025-05-16 10:51:08,user_531,产品和描述完全不符，很失望,抖音
post_000590,2025-05-04 11:30:08,user_376,客服很耐心，解决问题很及时,知乎
post_000591,2025-05-11 23:09:08,user_319,包装还可以，产品一般般,微信
post_000592,2025-05-25 15:59:08,user_143,质量很不错，物超所值,微博
post_000593,2025-05-08 07:31:08,user_982,包装还可以，产品一般般,小红书
post_000594,2025-05-18 01:23:08,user_812,发货速度正常，产品符合预期,抖音
post_000595,2025-05-18 00:30:08,user_818,服务态度超级好，非常满意！,微博
post_000596,2025-05-12 00:30:08,user_850,客服态度很差，问题一直没解决,微信
post_000597,2025-05-25 00:43:08,user_177,整体还可以，没有特别惊喜,微博
post_000598,2025-06-01 05:53:08,user_830,售后服务太差了，不会再买了,抖音
post_000599,2025-05-27 07:50:08,user_812,价格适中，质量还行,小红书
post_000600,2025-05-08 15:37:08,user_939,发货速度正常，产品符合预期,小红书
post_000601,2025-05-25 01:44:08,user_505,发货太慢了，等了好久才收到,抖音
post_000602,2025-05-11 02:02:08,user_946,质量很不错，物超所值,知乎
post_000603,2025-05-26 05:58:08,user_965,售后服务太差了，不会再买了,知乎
post_000604,2025-05-27 10:22:08,user_558,发货太慢了，等了好久才收到,微博
post_000605,2025-05-09 01:45:08,user_159,价格适中，质量还行,抖音
post_000606,2025-05-03 11:08:08,user_38,客服回复及时，产品质量一般,抖音
post_000607,2025-05-17 00:47:08,user_888,产品和描述完全不符，很失望,抖音
post_000608,2025-05-18 10:42:08,user_441,价格适中，质量还行,微博
post_000609,2025-05-04 10:04:08,user_711,售后服务太差了，不会再买了,小红书
post_000610,2025-05-30 05:43:08,user_376,收到货了，还没来得及试用,微博
post_000611,2025-05-08 21:15:08,user_991,发货太慢了，等了好久才收到,小红书
post_000612,2025-05-13 01:38:08,user_684,这个产品真的很棒！强烈推荐给大家,微信
post_000613,2025-05-15 12:36:08,user_676,包装破损，产品也有问题,抖音
post_000614,2025-05-11 12:40:08,user_656,客服很耐心，解决问题很及时,知乎
post_000615,2025-05-27 10:48:08,user_652,客服很耐心，解决问题很及时,小红书
post_000616,2025-05-11 22:10:08,user_270,质量很不错，物超所值,小红书
post_000617,2025-05-10 00:22:08,user_960,质量很不错，物超所值,小红书
post_000618,2025-05-20 15:49:08,user_630,发货速度正常，产品符合预期,微信
post_000619,2025-05-26 09:31:08,user_914,包装还可以，产品一般般,微博
post_000620,2025-05-02 16:55:08,user_441,质量很不错，物超所值,微博
post_000621,2025-06-01 15:48:08,user_333,客服回复及时，产品质量一般,抖音
post_000622,2025-05-07 16:56:08,user_57,发货速度很快，很满意这次购物体验,抖音
post_000623,2025-05-28 02:18:08,user_868,包装精美，产品质量很好,微博
post_000624,2025-06-02 09:34:08,user_483,包装精美，产品质量很好,微信
post_000625,2025-05-19 21:18:08,user_659,价格适中，质量还行,知乎
post_000626,2025-05-09 19:29:08,user_194,产品和描述完全不符，很失望,知乎
post_000627,2025-05-23 09:09:08,user_171,售后服务太差了，不会再买了,知乎
post_000628,2025-05-04 06:36:08,user_671,发货速度正常，产品符合预期,知乎
post_000629,2025-05-17 05:05:08,user_24,整体还可以，没有特别惊喜,微信
post_000630,2025-05-05 18:16:08,user_948,产品和描述完全不符，很失望,知乎
post_000631,2025-05-30 18:36:08,user_836,发货速度正常，产品符合预期,抖音
post_000632,2025-05-03 22:37:08,user_807,发货速度正常，产品符合预期,抖音
post_000633,2025-05-10 07:51:08,user_790,收到货了，还没来得及试用,微博
post_000634,2025-05-22 02:18:08,user_115,整体还可以，没有特别惊喜,微信
post_000635,2025-05-29 00:20:08,user_487,服务态度超级好，非常满意！,知乎
post_000636,2025-05-13 07:47:08,user_342,发货速度很快，很满意这次购物体验,知乎
post_000637,2025-05-06 22:58:08,user_298,整体还可以，没有特别惊喜,抖音
post_000638,2025-05-03 23:55:08,user_898,发货速度正常，产品符合预期,小红书
post_000639,2025-05-14 05:44:08,user_191,价格适中，质量还行,微博
post_000640,2025-05-08 00:10:08,user_687,收到货了，还没来得及试用,小红书
post_000641,2025-05-29 19:47:08,user_671,质量太差了，完全不值这个价格,抖音
post_000642,2025-05-04 12:25:08,user_297,包装还可以，产品一般般,微博
post_000643,2025-05-05 17:10:08,user_915,质量太差了，完全不值这个价格,微博
post_000644,2025-05-28 01:57:08,user_428,包装还可以，产品一般般,微博
post_000645,2025-05-14 21:48:08,user_388,包装精美，产品质量很好,微信
post_000646,2025-05-25 05:29:08,user_578,客服回复及时，产品质量一般,知乎
post_000647,2025-05-24 07:22:08,user_122,质量很不错，物超所值,微博
post_000648,2025-05-17 12:55:08,user_705,包装还可以，产品一般般,微信
post_000649,2025-05-05 13:46:08,user_872,发货太慢了，等了好久才收到,小红书
post_000650,2025-05-31 07:40:08,user_776,质量太差了，完全不值这个价格,微信
post_000651,2025-05-18 18:21:08,user_812,收到货了，还没来得及试用,微信
post_000652,2025-06-01 12:53:08,user_52,包装破损，产品也有问题,微信
post_000653,2025-05-28 06:05:08,user_508,服务态度超级好，非常满意！,抖音
post_000654,2025-05-07 12:40:08,user_793,包装还可以，产品一般般,微信
post_000655,2025-05-15 07:10:08,user_858,包装破损，产品也有问题,小红书
post_000656,2025-05-14 15:43:08,user_231,产品和描述完全不符，很失望,知乎
post_000657,2025-05-06 11:30:08,user_784,产品和描述完全不符，很失望,小红书
post_000658,2025-05-31 04:18:08,user_64,客服回复及时，产品质量一般,小红书
post_000659,2025-05-17 10:28:08,user_990,包装精美，产品质量很好,抖音
post_000660,2025-05-30 17:58:08,user_693,发货太慢了，等了好久才收到,抖音
post_000661,2025-05-11 10:01:08,user_846,质量太差了，完全不值这个价格,微信
post_000662,2025-05-20 22:55:08,user_161,客服很耐心，解决问题很及时,微博
post_000663,2025-05-24 16:30:08,user_985,服务态度超级好，非常满意！,微信
post_000664,2025-05-07 11:36:08,user_881,质量很不错，物超所值,抖音
post_000665,2025-05-11 19:53:08,user_385,发货速度正常，产品符合预期,微信
post_000666,2025-05-05 10:46:08,user_266,发货太慢了，等了好久才收到,抖音
post_000667,2025-05-24 02:56:08,user_829,服务态度超级好，非常满意！,知乎
post_000668,2025-05-05 05:52:08,user_810,整体还可以，没有特别惊喜,微信
post_000669,2025-05-20 22:53:08,user_407,价格适中，质量还行,微博
post_000670,2025-06-02 13:28:08,user_287,客服态度很差，问题一直没解决,抖音
post_000671,2025-05-13 05:07:08,user_855,这个产品真的很棒！强烈推荐给大家,知乎
post_000672,2025-05-20 06:49:08,user_907,客服态度很差，问题一直没解决,抖音
post_000673,2025-05-05 10:56:08,user_360,客服很耐心，解决问题很及时,微博
post_000674,2025-06-01 19:17:08,user_61,售后服务太差了，不会再买了,知乎
post_000675,2025-05-25 23:09:08,user_5,质量很不错，物超所值,微博
post_000676,2025-05-19 10:08:08,user_773,产品和描述完全不符，很失望,小红书
post_000677,2025-05-20 11:23:08,user_226,服务态度超级好，非常满意！,小红书
post_000678,2025-05-08 13:56:08,user_183,质量太差了，完全不值这个价格,微信
post_000679,2025-05-29 02:10:08,user_340,这个产品真的很棒！强烈推荐给大家,抖音
post_000680,2025-05-13 06:29:08,user_858,客服回复及时，产品质量一般,微信
post_000681,2025-05-23 22:49:08,user_211,包装精美，产品质量很好,小红书
post_000682,2025-05-04 12:28:08,user_418,发货速度很快，很满意这次购物体验,知乎
post_000683,2025-05-08 18:19:08,user_59,客服很耐心，解决问题很及时,微信
post_000684,2025-06-01 22:18:08,user_458,服务态度超级好，非常满意！,抖音
post_000685,2025-05-03 17:31:08,user_372,整体还可以，没有特别惊喜,抖音
post_000686,2025-05-23 12:00:08,user_577,客服回复及时，产品质量一般,抖音
post_000687,2025-05-20 03:34:08,user_13,这个产品真的很棒！强烈推荐给大家,微博
post_000688,2025-05-14 12:52:08,user_480,质量很不错，物超所值,知乎
post_000689,2025-05-15 10:29:08,user_673,发货太慢了，等了好久才收到,小红书
post_000690,2025-05-27 17:10:08,user_425,整体还可以，没有特别惊喜,知乎
post_000691,2025-05-29 01:29:08,user_603,包装还可以，产品一般般,微博
post_000692,2025-05-08 17:01:08,user_157,客服态度很差，问题一直没解决,知乎
post_000693,2025-05-07 13:39:08,user_415,质量很不错，物超所值,微信
post_000694,2025-05-06 21:09:08,user_38,质量很不错，物超所值,小红书
post_000695,2025-05-08 22:44:08,user_83,包装精美，产品质量很好,微博
post_000696,2025-05-14 20:52:08,user_943,包装精美，产品质量很好,微博
post_000697,2025-05-25 05:34:08,user_692,客服很耐心，解决问题很及时,知乎
post_000698,2025-05-21 15:05:08,user_654,服务态度超级好，非常满意！,知乎
post_000699,2025-05-05 16:47:08,user_696,客服回复及时，产品质量一般,小红书
post_000700,2025-05-30 05:45:08,user_286,价格适中，质量还行,小红书
post_000701,2025-05-23 16:31:08,user_455,产品和描述完全不符，很失望,知乎
post_000702,2025-05-25 03:47:08,user_781,产品和描述完全不符，很失望,知乎
post_000703,2025-05-25 18:17:08,user_692,质量很不错，物超所值,微博
post_000704,2025-05-17 07:50:08,user_547,包装精美，产品质量很好,知乎
post_000705,2025-05-13 16:52:08,user_918,收到货了，还没来得及试用,小红书
post_000706,2025-05-25 00:00:08,user_489,包装破损，产品也有问题,微信
post_000707,2025-06-01 03:43:08,user_179,客服很耐心，解决问题很及时,微信
post_000708,2025-05-22 16:24:08,user_473,这个产品真的很棒！强烈推荐给大家,微信
post_000709,2025-05-17 19:09:08,user_732,收到货了，还没来得及试用,知乎
post_000710,2025-05-07 11:13:08,user_826,整体还可以，没有特别惊喜,知乎
post_000711,2025-05-13 08:04:08,user_488,质量太差了，完全不值这个价格,小红书
post_000712,2025-05-18 23:42:08,user_659,产品和描述完全不符，很失望,知乎
post_000713,2025-05-17 14:05:08,user_537,发货速度很快，很满意这次购物体验,知乎
post_000714,2025-05-19 16:04:08,user_206,价格适中，质量还行,抖音
post_000715,2025-05-07 00:07:08,user_773,包装破损，产品也有问题,微信
post_000716,2025-05-29 11:47:08,user_892,包装破损，产品也有问题,微博
post_000717,2025-05-08 23:16:08,user_217,整体还可以，没有特别惊喜,抖音
post_000718,2025-05-07 09:46:08,user_6,整体还可以，没有特别惊喜,微博
post_000719,2025-05-18 10:48:08,user_924,包装精美，产品质量很好,微博
post_000720,2025-05-14 02:19:08,user_517,包装破损，产品也有问题,微信
post_000721,2025-05-21 09:35:08,user_545,整体还可以，没有特别惊喜,微博
post_000722,2025-05-24 13:08:08,user_4,这个产品真的很棒！强烈推荐给大家,抖音
post_000723,2025-05-16 02:19:08,user_512,包装精美，产品质量很好,小红书
post_000724,2025-05-11 00:30:08,user_403,包装精美，产品质量很好,知乎
post_000725,2025-05-28 20:29:08,user_692,服务态度超级好，非常满意！,抖音
post_000726,2025-06-01 12:19:08,user_161,发货太慢了，等了好久才收到,微博
post_000727,2025-05-30 04:52:08,user_989,收到货了，还没来得及试用,知乎
post_000728,2025-05-08 02:55:08,user_61,客服很耐心，解决问题很及时,小红书
post_000729,2025-05-16 08:10:08,user_770,服务态度超级好，非常满意！,微博
post_000730,2025-05-24 23:48:08,user_875,这个产品真的很棒！强烈推荐给大家,抖音
post_000731,2025-05-03 12:51:08,user_544,价格适中，质量还行,知乎
post_000732,2025-05-14 05:17:08,user_665,质量太差了，完全不值这个价格,抖音
post_000733,2025-05-02 18:56:08,user_786,包装还可以，产品一般般,抖音
post_000734,2025-05-05 20:41:08,user_81,质量很不错，物超所值,小红书
post_000735,2025-05-06 07:07:08,user_179,客服回复及时，产品质量一般,微博
post_000736,2025-05-21 01:22:08,user_750,质量太差了，完全不值这个价格,微博
post_000737,2025-05-11 20:52:08,user_358,收到货了，还没来得及试用,抖音
post_000738,2025-05-14 03:09:08,user_567,服务态度超级好，非常满意！,微信
post_000739,2025-05-17 08:07:08,user_424,质量很不错，物超所值,微信
post_000740,2025-05-15 15:15:08,user_167,售后服务太差了，不会再买了,小红书
post_000741,2025-05-22 05:22:08,user_784,客服很耐心，解决问题很及时,微信
post_000742,2025-05-11 03:41:08,user_510,发货太慢了，等了好久才收到,知乎
post_000743,2025-05-24 23:53:08,user_774,发货速度正常，产品符合预期,微博
post_000744,2025-05-06 14:34:08,user_281,发货太慢了，等了好久才收到,微信
post_000745,2025-05-23 03:01:08,user_107,售后服务太差了，不会再买了,知乎
post_000746,2025-05-10 20:46:08,user_624,包装精美，产品质量很好,知乎
post_000747,2025-05-28 14:45:08,user_614,发货速度很快，很满意这次购物体验,抖音
post_000748,2025-05-05 20:27:08,user_797,收到货了，还没来得及试用,微博
post_000749,2025-05-13 16:03:08,user_710,产品和描述完全不符，很失望,微博
post_000750,2025-05-06 17:32:08,user_366,价格适中，质量还行,微信
post_000751,2025-05-03 00:08:08,user_484,包装还可以，产品一般般,知乎
post_000752,2025-05-07 20:01:08,user_178,收到货了，还没来得及试用,抖音
post_000753,2025-05-22 10:01:08,user_864,产品和描述完全不符，很失望,抖音
post_000754,2025-06-01 12:52:08,user_752,整体还可以，没有特别惊喜,抖音
post_000755,2025-05-05 16:38:08,user_679,发货太慢了，等了好久才收到,微信
post_000756,2025-05-10 02:07:08,user_562,客服态度很差，问题一直没解决,抖音
post_000757,2025-05-29 22:27:08,user_704,包装破损，产品也有问题,微博
post_000758,2025-06-01 19:40:08,user_990,质量很不错，物超所值,微信
post_000759,2025-05-08 08:59:08,user_955,包装还可以，产品一般般,抖音
post_000760,2025-05-18 17:34:08,user_164,整体还可以，没有特别惊喜,知乎
post_000761,2025-05-14 01:34:08,user_778,发货太慢了，等了好久才收到,小红书
post_000762,2025-05-18 19:16:08,user_822,客服很耐心，解决问题很及时,微博
post_000763,2025-05-04 23:39:08,user_529,包装精美，产品质量很好,微信
post_000764,2025-05-07 20:48:08,user_230,整体还可以，没有特别惊喜,抖音
post_000765,2025-05-30 12:02:08,user_282,发货太慢了，等了好久才收到,微博
post_000766,2025-06-01 20:34:08,user_665,质量很不错，物超所值,微信
post_000767,2025-05-04 10:00:08,user_159,发货速度很快，很满意这次购物体验,抖音
post_000768,2025-05-05 02:58:08,user_525,质量很不错，物超所值,微信
post_000769,2025-05-22 13:03:08,user_979,发货速度很快，很满意这次购物体验,微信
post_000770,2025-05-16 02:32:08,user_839,产品和描述完全不符，很失望,知乎
post_000771,2025-05-12 02:54:08,user_76,收到货了，还没来得及试用,知乎
post_000772,2025-05-13 12:07:08,user_551,发货速度正常，产品符合预期,小红书
post_000773,2025-05-29 11:18:08,user_652,价格适中，质量还行,微信
post_000774,2025-05-13 09:19:08,user_427,售后服务太差了，不会再买了,知乎
post_000775,2025-05-19 07:20:08,user_671,客服回复及时，产品质量一般,知乎
post_000776,2025-05-18 05:07:08,user_815,收到货了，还没来得及试用,抖音
post_000777,2025-05-23 18:06:08,user_233,包装还可以，产品一般般,微信
post_000778,2025-05-10 17:47:08,user_41,整体还可以，没有特别惊喜,微信
post_000779,2025-05-26 04:57:08,user_265,发货速度正常，产品符合预期,小红书
post_000780,2025-05-24 15:55:08,user_385,价格适中，质量还行,抖音
post_000781,2025-05-11 19:22:08,user_966,服务态度超级好，非常满意！,小红书
post_000782,2025-05-20 15:21:08,user_789,整体还可以，没有特别惊喜,小红书
post_000783,2025-05-09 09:15:08,user_779,发货速度很快，很满意这次购物体验,微博
post_000784,2025-05-17 15:49:08,user_978,收到货了，还没来得及试用,抖音
post_000785,2025-05-12 08:14:08,user_412,质量太差了，完全不值这个价格,小红书
post_000786,2025-05-13 08:40:08,user_523,售后服务太差了，不会再买了,微信
post_000787,2025-05-21 23:23:08,user_615,整体还可以，没有特别惊喜,知乎
post_000788,2025-05-20 19:20:08,user_59,质量太差了，完全不值这个价格,知乎
post_000789,2025-05-04 19:43:08,user_641,收到货了，还没来得及试用,微博
post_000790,2025-05-24 07:18:08,user_367,包装精美，产品质量很好,小红书
post_000791,2025-05-09 11:43:08,user_261,发货速度很快，很满意这次购物体验,知乎
post_000792,2025-05-14 04:13:08,user_232,整体还可以，没有特别惊喜,知乎
post_000793,2025-05-29 12:24:08,user_636,整体还可以，没有特别惊喜,微博
post_000794,2025-05-27 23:09:08,user_744,售后服务太差了，不会再买了,知乎
post_000795,2025-05-12 12:34:08,user_329,收到货了，还没来得及试用,微博
post_000796,2025-05-22 09:51:08,user_130,服务态度超级好，非常满意！,知乎
post_000797,2025-05-02 19:08:08,user_76,这个产品真的很棒！强烈推荐给大家,小红书
post_000798,2025-05-12 09:19:08,user_992,发货速度很快，很满意这次购物体验,小红书
post_000799,2025-05-23 22:18:08,user_524,售后服务太差了，不会再买了,知乎
post_000800,2025-05-10 15:27:08,user_942,价格适中，质量还行,微信
post_000801,2025-05-17 00:46:08,user_435,服务态度超级好，非常满意！,知乎
post_000802,2025-05-08 11:12:08,user_333,售后服务太差了，不会再买了,小红书
post_000803,2025-05-03 14:04:08,user_690,产品和描述完全不符，很失望,抖音
post_000804,2025-05-06 04:26:08,user_893,售后服务太差了，不会再买了,知乎
post_000805,2025-05-26 07:25:08,user_707,产品和描述完全不符，很失望,知乎
post_000806,2025-05-06 18:32:08,user_317,价格适中，质量还行,知乎
post_000807,2025-05-18 06:43:08,user_104,发货太慢了，等了好久才收到,微信
post_000808,2025-05-23 22:48:08,user_709,这个产品真的很棒！强烈推荐给大家,微信
post_000809,2025-05-04 13:58:08,user_668,客服很耐心，解决问题很及时,微博
post_000810,2025-05-20 05:11:08,user_457,这个产品真的很棒！强烈推荐给大家,抖音
post_000811,2025-06-02 07:07:08,user_150,客服很耐心，解决问题很及时,小红书
post_000812,2025-05-31 05:24:08,user_886,包装还可以，产品一般般,微信
post_000813,2025-05-29 19:58:08,user_457,发货速度很快，很满意这次购物体验,微信
post_000814,2025-05-04 10:32:08,user_392,收到货了，还没来得及试用,微博
post_000815,2025-05-27 18:16:08,user_299,发货太慢了，等了好久才收到,微信
post_000816,2025-05-31 07:53:08,user_117,质量很不错，物超所值,知乎
post_000817,2025-05-22 15:05:08,user_294,包装破损，产品也有问题,微信
post_000818,2025-06-01 15:36:08,user_9,发货太慢了，等了好久才收到,小红书
post_000819,2025-05-25 03:33:08,user_323,收到货了，还没来得及试用,微博
post_000820,2025-05-12 07:26:08,user_754,质量太差了，完全不值这个价格,小红书
post_000821,2025-05-09 12:19:08,user_800,质量太差了，完全不值这个价格,小红书
post_000822,2025-05-06 18:00:08,user_447,包装还可以，产品一般般,微信
post_000823,2025-05-07 19:02:08,user_193,客服回复及时，产品质量一般,抖音
post_000824,2025-05-10 19:41:08,user_106,这个产品真的很棒！强烈推荐给大家,微博
post_000825,2025-05-10 00:31:08,user_572,售后服务太差了，不会再买了,微博
post_000826,2025-05-22 14:39:08,user_914,包装还可以，产品一般般,微信
post_000827,2025-05-19 05:01:08,user_623,产品和描述完全不符，很失望,小红书
post_000828,2025-05-10 11:42:08,user_199,质量很不错，物超所值,抖音
post_000829,2025-05-27 03:11:08,user_619,收到货了，还没来得及试用,微博
post_000830,2025-06-01 20:07:08,user_351,发货速度正常，产品符合预期,小红书
post_000831,2025-05-07 22:57:08,user_202,包装精美，产品质量很好,抖音
post_000832,2025-05-26 10:01:08,user_983,产品和描述完全不符，很失望,微博
post_000833,2025-05-08 03:10:08,user_596,产品和描述完全不符，很失望,微博
post_000834,2025-05-10 14:10:08,user_887,收到货了，还没来得及试用,微信
post_000835,2025-05-23 00:55:08,user_939,这个产品真的很棒！强烈推荐给大家,抖音
post_000836,2025-05-26 14:24:08,user_921,包装精美，产品质量很好,知乎
post_000837,2025-05-29 18:15:08,user_916,价格适中，质量还行,抖音
post_000838,2025-05-20 22:47:08,user_324,产品和描述完全不符，很失望,微信
post_000839,2025-05-05 08:29:08,user_408,服务态度超级好，非常满意！,知乎
post_000840,2025-05-27 21:44:08,user_302,包装破损，产品也有问题,微博
post_000841,2025-05-06 02:31:08,user_468,包装还可以，产品一般般,小红书
post_000842,2025-05-27 15:48:08,user_813,发货速度正常，产品符合预期,知乎
post_000843,2025-05-25 10:43:08,user_907,发货太慢了，等了好久才收到,小红书
post_000844,2025-05-14 15:04:08,user_229,发货速度很快，很满意这次购物体验,微博
post_000845,2025-05-22 23:10:08,user_339,客服态度很差，问题一直没解决,微博
post_000846,2025-05-11 08:49:08,user_425,质量很不错，物超所值,知乎
post_000847,2025-05-06 18:58:08,user_313,服务态度超级好，非常满意！,抖音
post_000848,2025-05-04 14:02:08,user_5,包装精美，产品质量很好,知乎
post_000849,2025-05-20 10:22:08,user_84,服务态度超级好，非常满意！,微博
post_000850,2025-05-29 02:15:08,user_89,产品和描述完全不符，很失望,微博
post_000851,2025-05-31 06:09:08,user_935,售后服务太差了，不会再买了,抖音
post_000852,2025-05-28 05:40:08,user_580,质量太差了，完全不值这个价格,微博
post_000853,2025-06-02 06:32:08,user_38,发货速度正常，产品符合预期,微博
post_000854,2025-05-10 18:26:08,user_849,整体还可以，没有特别惊喜,微博
post_000855,2025-05-31 21:16:08,user_737,包装破损，产品也有问题,微信
post_000856,2025-05-07 08:46:08,user_375,客服很耐心，解决问题很及时,小红书
post_000857,2025-05-31 08:08:08,user_562,发货太慢了，等了好久才收到,知乎
post_000858,2025-05-31 02:40:08,user_800,收到货了，还没来得及试用,微博
post_000859,2025-05-12 22:26:08,user_53,质量很不错，物超所值,抖音
post_000860,2025-06-02 02:36:08,user_67,质量很不错，物超所值,抖音
post_000861,2025-05-10 22:14:08,user_482,客服回复及时，产品质量一般,小红书
post_000862,2025-05-16 18:16:08,user_940,这个产品真的很棒！强烈推荐给大家,知乎
post_000863,2025-05-05 09:40:08,user_185,产品和描述完全不符，很失望,微博
post_000864,2025-05-06 12:41:08,user_918,整体还可以，没有特别惊喜,抖音
post_000865,2025-06-02 01:35:08,user_495,包装还可以，产品一般般,知乎
post_000866,2025-05-31 21:50:08,user_693,售后服务太差了，不会再买了,知乎
post_000867,2025-05-23 02:08:08,user_772,整体还可以，没有特别惊喜,抖音
post_000868,2025-05-12 01:46:08,user_110,质量很不错，物超所值,知乎
post_000869,2025-05-13 21:57:08,user_467,收到货了，还没来得及试用,小红书
post_000870,2025-05-24 19:45:08,user_922,售后服务太差了，不会再买了,抖音
post_000871,2025-05-12 15:35:08,user_547,服务态度超级好，非常满意！,知乎
post_000872,2025-05-27 09:07:08,user_587,包装还可以，产品一般般,抖音
post_000873,2025-05-12 22:54:08,user_756,这个产品真的很棒！强烈推荐给大家,小红书
post_000874,2025-05-31 10:01:08,user_642,客服回复及时，产品质量一般,小红书
post_000875,2025-06-01 22:05:08,user_895,质量太差了，完全不值这个价格,微博
post_000876,2025-05-31 02:42:08,user_955,售后服务太差了，不会再买了,微信
post_000877,2025-05-03 20:12:08,user_992,质量很不错，物超所值,抖音
post_000878,2025-05-16 04:30:08,user_868,包装精美，产品质量很好,小红书
post_000879,2025-05-06 14:48:08,user_977,客服很耐心，解决问题很及时,知乎
post_000880,2025-05-10 10:49:08,user_657,发货速度很快，很满意这次购物体验,微博
post_000881,2025-05-04 22:35:08,user_961,价格适中，质量还行,小红书
post_000882,2025-05-04 16:52:08,user_899,服务态度超级好，非常满意！,知乎
post_000883,2025-05-28 10:14:08,user_509,收到货了，还没来得及试用,微信
post_000884,2025-05-29 00:45:08,user_895,产品和描述完全不符，很失望,微信
post_000885,2025-05-29 10:45:08,user_933,客服很耐心，解决问题很及时,微博
post_000886,2025-05-13 19:43:08,user_840,产品和描述完全不符，很失望,微信
post_000887,2025-05-30 14:53:08,user_257,发货太慢了，等了好久才收到,抖音
post_000888,2025-05-26 10:12:08,user_292,质量很不错，物超所值,微博
post_000889,2025-05-07 17:34:08,user_743,发货太慢了，等了好久才收到,小红书
post_000890,2025-05-27 12:34:08,user_982,客服态度很差，问题一直没解决,微信
post_000891,2025-05-23 22:03:08,user_395,这个产品真的很棒！强烈推荐给大家,抖音
post_000892,2025-05-11 20:27:08,user_976,包装精美，产品质量很好,抖音
post_000893,2025-05-30 04:04:08,user_677,产品和描述完全不符，很失望,微博
post_000894,2025-05-09 00:56:08,user_315,价格适中，质量还行,微信
post_000895,2025-05-09 21:25:08,user_440,服务态度超级好，非常满意！,抖音
post_000896,2025-05-27 10:23:08,user_298,收到货了，还没来得及试用,小红书
post_000897,2025-05-26 14:14:08,user_968,发货速度正常，产品符合预期,小红书
post_000898,2025-05-28 16:22:08,user_173,包装精美，产品质量很好,抖音
post_000899,2025-05-26 20:42:08,user_174,包装精美，产品质量很好,小红书
post_000900,2025-05-29 01:16:08,user_16,包装精美，产品质量很好,知乎
post_000901,2025-05-07 23:54:08,user_881,发货速度很快，很满意这次购物体验,微信
post_000902,2025-05-26 08:45:08,user_681,客服态度很差，问题一直没解决,小红书
post_000903,2025-05-13 03:21:08,user_457,发货速度正常，产品符合预期,微信
post_000904,2025-05-18 09:26:08,user_321,服务态度超级好，非常满意！,小红书
post_000905,2025-05-12 00:46:08,user_591,收到货了，还没来得及试用,抖音
post_000906,2025-05-30 22:45:08,user_455,客服回复及时，产品质量一般,小红书
post_000907,2025-05-19 00:23:08,user_649,质量很不错，物超所值,微信
post_000908,2025-05-20 00:02:08,user_39,包装破损，产品也有问题,微信
post_000909,2025-05-26 04:54:08,user_115,客服很耐心，解决问题很及时,知乎
post_000910,2025-05-24 16:52:08,user_90,客服回复及时，产品质量一般,小红书
post_000911,2025-05-03 10:30:08,user_65,价格适中，质量还行,微博
post_000912,2025-05-29 09:05:08,user_505,包装精美，产品质量很好,小红书
post_000913,2025-05-30 19:50:08,user_101,客服很耐心，解决问题很及时,微博
post_000914,2025-05-14 13:17:08,user_624,质量很不错，物超所值,知乎
post_000915,2025-05-16 05:30:08,user_907,质量太差了，完全不值这个价格,知乎
post_000916,2025-05-22 16:29:08,user_696,产品和描述完全不符，很失望,抖音
post_000917,2025-05-27 09:00:08,user_679,客服回复及时，产品质量一般,微博
post_000918,2025-05-14 02:25:08,user_580,产品和描述完全不符，很失望,抖音
post_000919,2025-05-20 01:58:08,user_628,客服态度很差，问题一直没解决,微信
post_000920,2025-06-02 08:56:08,user_414,整体还可以，没有特别惊喜,抖音
post_000921,2025-05-20 01:11:08,user_407,发货速度正常，产品符合预期,小红书
post_000922,2025-05-27 09:57:08,user_876,服务态度超级好，非常满意！,微信
post_000923,2025-06-02 05:22:08,user_982,客服回复及时，产品质量一般,微博
post_000924,2025-05-23 00:54:08,user_540,包装破损，产品也有问题,微博
post_000925,2025-05-23 11:37:08,user_496,质量太差了，完全不值这个价格,微博
post_000926,2025-05-13 19:34:08,user_101,服务态度超级好，非常满意！,知乎
post_000927,2025-05-21 05:43:08,user_265,包装还可以，产品一般般,小红书
post_000928,2025-05-18 15:33:08,user_810,包装破损，产品也有问题,微信
post_000929,2025-05-20 19:31:08,user_37,客服很耐心，解决问题很及时,抖音
post_000930,2025-05-27 10:00:08,user_645,质量很不错，物超所值,微信
post_000931,2025-05-24 12:42:08,user_1,质量太差了，完全不值这个价格,知乎
post_000932,2025-05-07 09:33:08,user_126,发货太慢了，等了好久才收到,微信
post_000933,2025-05-21 17:08:08,user_167,包装破损，产品也有问题,微博
post_000934,2025-05-30 18:47:08,user_962,客服回复及时，产品质量一般,微信
post_000935,2025-05-10 23:00:08,user_597,整体还可以，没有特别惊喜,微博
post_000936,2025-05-16 07:08:08,user_612,包装破损，产品也有问题,小红书
post_000937,2025-05-09 06:43:08,user_953,整体还可以，没有特别惊喜,知乎
post_000938,2025-05-16 20:33:08,user_557,质量太差了，完全不值这个价格,小红书
post_000939,2025-05-09 18:25:08,user_788,包装精美，产品质量很好,抖音
post_000940,2025-06-02 06:11:08,user_762,包装精美，产品质量很好,微博
post_000941,2025-05-12 22:10:08,user_391,价格适中，质量还行,微博
post_000942,2025-05-25 17:44:08,user_842,包装还可以，产品一般般,知乎
